"Date","Period","Total_Demand","TCQ","Net_Demand"
"2023-10-18",16,"6700.231","417.43357314104804","6282.797383890202"
"2023-10-18",17,"6879.529","439.844371025254","6439.684437568496"
"2023-10-18",18,"6962.041","458.11781073589196","6503.923204889108"
"2023-10-18",19,"6979.59","477.31439606401705","6502.275447685983"
"2023-10-18",20,"6995.464","489.156630006015","6506.307237181485"
"2023-10-18",21,"7016.109","502.50300510332903","6513.605881615421"
"2023-10-18",22,"7054.93","507.295660542477","6547.634515238773"
"2023-10-18",23,"6996.657","511.407507809519","6485.249718752981"
"2023-10-18",24,"6938.752","510.826382938829","6427.925570186171"
"2023-10-18",25,"6913.751","506.632764971404","6407.118211591096"
"2023-10-18",26,"7004.934","502.220315805803","6502.713766225447"
"2023-10-18",27,"7057.927","500.68613709388","6557.2406207186195"
"2023-10-18",28,"7122.2363","500.24889502931995","6621.98743309568"
"2023-10-18",29,"7186.489","499.244334376815","6687.2444351544345"
"2023-10-18",30,"7337.771","495.33880535379797","6842.432190739952"
"2023-10-18",31,"7417.044","497.492585462095","6919.551359850405"
"2023-10-18",32,"7356.593","499.35219798159","6857.24057545591"
"2023-10-18",33,"7241.075","501.130751131429","6739.944444181071"
"2023-10-18",34,"7205.7627","500.974290704718","6704.788404607782"
"2023-10-18",35,"7229.0327","505.301865181311","6723.730849662439"
"2023-10-18",36,"7186.01","506.978536371124","6679.031229253876"
"2023-10-18",37,"7157.334","512.295571888882","6645.0384124861175"
"2023-10-18",38,"7183.494","526.8067510515509","6656.687389573449"
"2023-10-18",39,"7113.708","542.031718265484","6571.6762895470165"
"2023-10-18",40,"7053.773","543.720676076944","6510.052273141806"
"2023-10-18",41,"7031.716","541.6132617987579","6490.102558513742"
"2023-10-18",42,"7014.255","540.842502622909","6473.412380189591"
"2023-10-18",43,"6942.5645","540.933067957734","6401.631385167266"
"2023-10-18",44,"6811.334","534.445085063798","6276.888899311202"
"2023-10-18",45,"6653.165","520.871278133154","6132.293760929346"
"2023-10-18",46,"6511.2812","504.567125206818","6006.714124793182"
"2023-10-18",47,"6349.504","484.430128324472","5865.073777925528"
"2023-10-18",48,"6137.0073","455.32900628773297","5681.678317931017"
"2023-10-19",1,"5889.9443","455.45345683173105","5434.490879105769"
"2023-10-19",2,"5655.815","435.827324744183","5219.987616662067"
"2023-10-19",3,"5573.575","420.24507550604","5153.33011980646"
"2023-10-19",4,"5554.233","406.399637237352","5147.833272918898"
"2023-10-19",5,"5615.663","395.29191693734305","5220.371169000157"
"2023-10-19",6,"5566.524","386.39294321089403","5180.130982570356"
"2023-10-19",7,"5561.093","379.65321390605396","5181.439559531446"
"2023-10-19",8,"5550.3843","374.377403237243","5176.006874106507"
"2023-10-19",9,"5555.984","371.616728686012","5184.367158032738"
"2023-10-19",10,"5570.55","369.993148635","5200.5566560525"
"2023-10-19",11,"5654.1763","373.24735737786403","5280.928912153386"
"2023-10-19",12,"5798.869","375.569852201303","5423.299288423697"
"2023-10-19",13,"5984.981","383.396430190469","5601.584526840781"
"2023-10-19",14,"6157.498","391.57789754594603","5765.920149329054"
"2023-10-19",15,"6338.374","404.583189559696","5933.790833877804"
"2023-10-19",16,"6554.461","417.43357314104804","6137.027364358952"
"2023-10-19",17,"6734.71","439.844371025254","6294.865589912246"
"2023-10-19",18,"6850.559","458.11781073589196","6392.441271295358"
"2023-10-19",19,"6893.3887","477.31439606401705","6416.074275810983"
"2023-10-19",20,"6923.225","489.156630006015","6434.068467650235"
"2023-10-19",21,"6935.3623","502.50300510332903","6432.859299584171"
"2023-10-19",22,"6922.044","507.295660542477","6414.748284770023"
"2023-10-19",23,"6872.213","511.407507809519","6360.805382815481"
"2023-10-19",24,"6838.874","510.826382938829","6328.047640498671"
"2023-10-19",25,"6796.873","506.632764971404","6290.240281903596"
"2023-10-19",26,"6822.43","502.220315805803","6320.209859975447"
"2023-10-19",27,"6900.062","500.68613709388","6399.3758746248695"
"2023-10-19",28,"6927.791","500.24889502931995","6427.54212059568"
"2023-10-19",29,"6974.4644","499.244334376815","6475.2200210919345"
"2023-10-19",30,"7017.6953","495.33880535379797","6522.356507146202"
"2023-10-19",31,"7024.261","497.492585462095","6526.768645006655"
"2023-10-19",32,"7084.8853","499.35219798159","6585.53305592466"
"2023-10-19",33,"7108.615","501.130751131429","6607.484483243571"
"2023-10-19",34,"7146.867","500.974290704718","6645.892896795282"
"2023-10-19",35,"7183.932","505.301865181311","6678.630263724939"
"2023-10-19",36,"7098.2344","506.978536371124","6591.255838628876"
"2023-10-19",37,"7023.799","512.295571888882","6511.5032562361175"
"2023-10-19",38,"7022.181","526.8067510515509","6495.374401292199"
"2023-10-19",39,"7026.362","542.031718265484","6484.3300981407665"
"2023-10-19",40,"6985.7275","543.720676076944","6442.006862985556"
"2023-10-19",41,"6967.3223","541.6132617987579","6425.709003826242"
"2023-10-19",42,"6924.1025","540.842502622909","6383.260036439591"
"2023-10-19",43,"6871.534","540.933067957734","6330.601111729766"
"2023-10-19",44,"6721.273","534.445085063798","6186.827864154952"
"2023-10-19",45,"6590.134","520.871278133154","6069.262510929346"
"2023-10-19",46,"6449.25","504.567125206818","5944.682874793182"
"2023-10-19",47,"6321.358","484.430128324472","5836.927781831778"
"2023-10-19",48,"6235.495","455.32900628773297","5780.166110899767"
"2023-10-20",1,"6192.429","455.45345683173105","5736.975742387019"
"2023-10-20",2,"6158.919","435.827324744183","5723.091620568317"
"2023-10-20",3,"6022.642","420.24507550604","5602.39701433771"
"2023-10-20",4,"5910.61","406.399637237352","5504.210226043898"
"2023-10-20",5,"5814.843","395.29191693734305","5419.550856500157"
"2023-10-20",6,"5770.5283","386.39294321089403","5384.135377101606"
"2023-10-20",7,"5715.458","379.65321390605396","5335.804793906446"
"2023-10-20",8,"5685.626","374.377403237243","5311.248573325257"
"2023-10-20",9,"5663.1387","371.616728686012","5291.521943188988"
"2023-10-20",10,"5697.565","369.993148635","5327.57179277125"
"2023-10-20",11,"5763.68","373.24735737786403","5390.432818403386"
"2023-10-20",12,"5898.932","375.569852201303","5523.362276704947"
"2023-10-20",13,"6063.419","383.396430190469","5680.022515122031"
"2023-10-20",14,"6216.456","391.57789754594603","5824.878157141554"
"2023-10-20",15,"6387.804","404.583189559696","5983.221009659054"
"2023-10-20",16,"6592.61","417.43357314104804","6175.176290140202"
"2023-10-20",17,"6750.6104","439.844371025254","6310.765980537246"
"2023-10-20",18,"6841.013","458.11781073589196","6382.895372857858"
"2023-10-20",19,"6875.565","477.31439606401705","6398.250545342233"
"2023-10-20",20,"6897.2812","489.156630006015","6408.124619993985"
"2023-10-20",21,"6861.478","502.50300510332903","6358.975022240421"
"2023-10-20",22,"6861.839","507.295660542477","6354.543206645023"
"2023-10-20",23,"6897.668","511.407507809519","6386.260460940481"
"2023-10-20",24,"6893.297","510.826382938829","6382.470492061171"
"2023-10-20",25,"6921.999","506.632764971404","6415.366258466096"
"2023-10-20",26,"6906.5474","502.220315805803","6404.327047475447"
"2023-10-20",27,"6977.377","500.68613709388","6476.6908160311195"
"2023-10-20",28,"7086.788","500.24889502931995","6586.53919090818"
"2023-10-20",29,"7196.687","499.244334376815","6697.4426773419345"
"2023-10-20",30,"7142.6157","495.33880535379797","6647.276917302452"
"2023-10-20",31,"7162.349","497.492585462095","6664.856535631655"
"2023-10-20",32,"7254.721","499.35219798159","6755.36899342466"
"2023-10-20",33,"7237.636","501.130751131429","6736.505479337321"
"2023-10-20",34,"7178.472","500.974290704718","6677.497877264032"
"2023-10-20",35,"7056.597","505.301865181311","6551.295302787439"
"2023-10-20",36,"6978.231","506.978536371124","6471.252420660126"
"2023-10-20",37,"7026.506","512.295571888882","6514.2102874861175"
"2023-10-20",38,"7115.157","526.8067510515509","6588.350475510949"
"2023-10-20",39,"7043.396","542.031718265484","6501.3642778282665"
"2023-10-20",40,"7036.958","543.720676076944","6493.237331735556"
"2023-10-20",41,"6992.3877","541.6132617987579","6450.774433513742"
"2023-10-20",42,"6932.953","540.842502622909","6392.110622377091"
"2023-10-20",43,"6865.835","540.933067957734","6324.901892979766"
"2023-10-20",44,"6790.522","534.445085063798","6256.076887592452"
"2023-10-20",45,"6660.063","520.871278133154","6139.191710148096"
"2023-10-20",46,"6478.22","504.567125206818","5973.653089636932"
"2023-10-20",47,"6338.57","484.430128324472","5854.139695894278"
"2023-10-20",48,"6221.884","455.32900628773297","5766.554782774767"
"2023-10-21",1,"6119.167","22501.012565315","-16381.845573127499"
"2023-10-21",2,"5993.8936","22501.012565315","-16507.1190106275"
"2023-10-21",3,"5868.104","22501.012565315","-16632.90856140875"
"2023-10-21",4,"5811.3687","22501.012565315","-16689.64391297125"
"2023-10-21",5,"5768.069","22501.012565315","-16732.94371765875"
"2023-10-21",6,"5710.815","22501.012565315","-16790.19762390875"
"2023-10-21",7,"5675.3354","22501.012565315","-16825.67711609625"
"2023-10-21",8,"5639.146","22501.012565315","-16861.86656922125"
"2023-10-21",9,"5621.325","22501.012565315","-16879.6873700025"
"2023-10-21",10,"5620.564","22501.012565315","-16880.44860047125"
"2023-10-21",11,"5640.771","22501.012565315","-16860.24156922125"
"2023-10-21",12,"5689.002","22501.012565315","-16812.01061219"
"2023-10-21",13,"5770.117","22501.012565315","-16730.895377815"
"2023-10-21",14,"5826.872","22501.012565315","-16674.1404950025"
"2023-10-21",15,"5889.569","22501.012565315","-16611.44371765875"
"2023-10-21",16,"6019.512","22501.012565315","-16481.50035828375"
"2023-10-21",17,"6144.455","22501.012565315","-16356.557487189999"
"2023-10-21",18,"6221.285","22501.012565315","-16279.727409064999"
"2023-10-21",19,"6242.9023","22501.012565315","-16258.110221564999"
"2023-10-21",20,"6272.582","22501.012565315","-16228.430534064999"
"2023-10-21",21,"6357.808","22501.012565315","-16143.204459846249"
"2023-10-21",22,"6451.2373","22501.012565315","-16049.775260627499"
"2023-10-21",23,"6406.278","22501.012565315","-16094.734733283749"
"2023-10-21",24,"6260.8677","22501.012565315","-16240.144889533749"
"2023-10-21",25,"6089.9106","22501.012565315","-16411.10192078375"
"2023-10-21",26,"6002.997","22501.012565315","-16498.0154950025"
"2023-10-21",27,"6085.738","22501.012565315","-16415.27477234625"
"2023-10-21",28,"6156.167","22501.012565315","-16344.845573127499"
"2023-10-21",29,"6214.354","22501.012565315","-16286.658561408749"
"2023-10-21",30,"6295.3433","22501.012565315","-16205.669303596249"
"2023-10-21",31,"6369.1187","22501.012565315","-16131.893912971249"
"2023-10-21",32,"6434.147","22501.012565315","-16066.865592658749"
"2023-10-21",33,"6452.092","22501.012565315","-16048.920768439999"
"2023-10-21",34,"6495.093","22501.012565315","-16005.919791877499"
"2023-10-21",35,"6551.892","22501.012565315","-15949.120475471249"
"2023-10-21",36,"6534.6084","22501.012565315","-15966.404166877499"
"2023-10-21",37,"6548.186","22501.012565315","-15952.826530158749"
"2023-10-21",38,"6596.8867","22501.012565315","-15904.125846564999"
"2023-10-21",39,"6629.4277","22501.012565315","-15871.584830939999"
"2023-10-21",40,"6628.5117","22501.012565315","-15872.500846564999"
"2023-10-21",41,"6630.214","22501.012565315","-15870.798698127499"
"2023-10-21",42,"6631.612","22501.012565315","-15869.400748908749"
"2023-10-21",43,"6586.4873","22501.012565315","-15914.525260627499"
"2023-10-21",44,"6476.713","22501.012565315","-16024.299674689999"
"2023-10-21",45,"6374.137","22501.012565315","-16126.875358283749"
"2023-10-21",46,"6268.8193","22501.012565315","-16232.193229377499"
"2023-10-21",47,"6178.419","22501.012565315","-16322.593620002499"
"2023-10-21",48,"6048.992","22501.012565315","-16452.020377815"
"2023-10-22",1,"5921.8853","22501.012565315","-16579.12731140875"
"2023-10-22",2,"5804.099","22501.012565315","-16696.91344422125"
"2023-10-22",3,"5703.874","22501.012565315","-16797.1385418775"
"2023-10-22",4,"5656.4316","22501.012565315","-16844.58092469"
"2023-10-22",5,"5624.043","22501.012565315","-16876.969596565"
"2023-10-22",6,"5568.693","22501.012565315","-16932.31969422125"
"2023-10-22",7,"5522.576","22501.012565315","-16978.43639344"
"2023-10-22",8,"5480.95","22501.012565315","-17020.0623700025"
"2023-10-22",9,"5447.214","22501.012565315","-17053.7986981275"
"2023-10-22",10,"5453.444","22501.012565315","-17047.56871765875"
"2023-10-22",11,"5473.291","22501.012565315","-17027.72154969"
"2023-10-22",12,"5529.489","22501.012565315","-16971.52379578375"
"2023-10-22",13,"5585.3","22501.012565315","-16915.7127606275"
"2023-10-22",14,"5630.9463","22501.012565315","-16870.0662762525"
"2023-10-22",15,"5639.0776","22501.012565315","-16861.93492859625"
"2023-10-22",16,"5687.441","22501.012565315","-16813.57164734625"
"2023-10-22",17,"5744.0557","22501.012565315","-16756.9569012525"
"2023-10-22",18,"5785.992","22501.012565315","-16715.020377815"
"2023-10-22",19,"5781.7236","22501.012565315","-16719.2889325025"
"2023-10-22",20,"5810.399","22501.012565315","-16690.61363953375"
"2023-10-22",21,"5822.387","22501.012565315","-16678.62535828375"
"2023-10-22",22,"5786.861","22501.012565315","-16714.15172547125"
"2023-10-22",23,"5761.587","22501.012565315","-16739.4256512525"
"2023-10-22",24,"5772.002","22501.012565315","-16729.01061219"
"2023-10-22",25,"5787.087","22501.012565315","-16713.9256512525"
"2023-10-22",26,"5837.917","22501.012565315","-16663.0955731275"
"2023-10-22",27,"5886.127","22501.012565315","-16614.88561219"
"2023-10-22",28,"6012.861","22501.012565315","-16488.15172547125"
"2023-10-22",29,"6204.2046","22501.012565315","-16296.807975471249"
"2023-10-22",30,"6224.026","22501.012565315","-16276.986686408749"
"2023-10-22",31,"6230.893","22501.012565315","-16270.119498908749"
"2023-10-22",32,"6352.474","22501.012565315","-16148.538444221249"
"2023-10-22",33,"6409.85","22501.012565315","-16091.162467658749"
"2023-10-22",34,"6409.362","22501.012565315","-16091.650748908749"
"2023-10-22",35,"6380.446","22501.012565315","-16120.566764533749"
"2023-10-22",36,"6370.27","22501.012565315","-16130.742545783749"
"2023-10-22",37,"6404.633","22501.012565315","-16096.379752814999"
"2023-10-22",38,"6478.143","22501.012565315","-16022.869498908749"
"2023-10-22",39,"6535.8174","22501.012565315","-15965.195182502499"
"2023-10-22",40,"6590.291","22501.012565315","-15910.721549689999"
"2023-10-22",41,"6631.032","22501.012565315","-15869.980338752499"
"2023-10-22",42,"6669.782","22501.012565315","-15831.230338752499"
"2023-10-22",43,"6644.626","22501.012565315","-15856.386588752499"
"2023-10-22",44,"6568.75","22501.012565315","-15932.262565314999"
"2023-10-22",45,"6432.71","22501.012565315","-16068.302604377499"
"2023-10-22",46,"6312.906","22501.012565315","-16188.106803596249"
"2023-10-22",47,"6167.036","22501.012565315","-16333.976432502499"
"2023-10-22",48,"6053.2617","22501.012565315","-16447.750846565"
"2023-10-23",1,"5932.093","455.45345683173105","5476.639316605769"
"2023-10-23",2,"5829.82","435.827324744183","5393.992499474567"
"2023-10-23",3,"5722.146","420.24507550604","5301.90092058771"
"2023-10-23",4,"5663.1533","406.399637237352","5256.753683075148"
"2023-10-23",5,"5627.373","395.29191693734305","5232.081129937657"
"2023-10-23",6,"5577.804","386.39294321089403","5191.411256007856"
"2023-10-23",7,"5517.59","379.65321390605396","5137.936629843946"
"2023-10-23",8,"5493.652","374.377403237243","5119.274452231507"
"2023-10-23",9,"5490.126","371.616728686012","5118.509247876488"
"2023-10-23",10,"5511.4536","369.993148635","5141.46046464625"
"2023-10-23",11,"5577.365","373.24735737786403","5204.117876997136"
"2023-10-23",12,"5704.4053","375.569852201303","5328.835421236197"
"2023-10-23",13,"5888.608","383.396430190469","5505.211479965781"
"2023-10-23",14,"6067.5283","391.57789754594603","5675.950422766554"
"2023-10-23",15,"6267.9087","404.583189559696","5863.325501846554"
"2023-10-23",16,"6518.148","417.43357314104804","6100.714376077702"
"2023-10-23",17,"6708.869","439.844371025254","6269.024769599746"
"2023-10-23",18,"6847.094","458.11781073589196","6388.976427545358"
"2023-10-23",19,"6909.028","477.31439606401705","6431.713435967233"
"2023-10-23",20,"6917.243","489.156630006015","6428.086534056485"
"2023-10-23",21,"6819.521","502.50300510332903","6317.017990990421"
"2023-10-23",22,"6816.492","507.295660542477","6309.196526957523"
"2023-10-23",23,"6902.011","511.407507809519","6390.603722659231"
"2023-10-23",24,"6970.766","510.826382938829","6459.939730342421"
"2023-10-23",25,"6867.628","506.632764971404","6360.995164716096"
"2023-10-23",26,"6898.7593","502.220315805803","6396.538961537947"
"2023-10-23",27,"7031.4233","500.68613709388","6530.7372027498695"
"2023-10-23",28,"7150.876","500.24889502931995","6650.62708153318"
"2023-10-23",29,"7158.227","499.244334376815","6658.9827164044345"
"2023-10-23",30,"7093.7837","495.33880535379797","6598.444886052452"
"2023-10-23",31,"7092.209","497.492585462095","6594.716398912905"
"2023-10-23",32,"7034.512","499.35219798159","6535.16000904966"
"2023-10-23",33,"6990.758","501.130751131429","6489.627061368571"
"2023-10-23",34,"7020.166","500.974290704718","6519.191724920282"
"2023-10-23",35,"7007.1943","505.301865181311","6501.892470756189"
"2023-10-23",36,"7002.1406","506.978536371124","6495.162088628876"
"2023-10-23",37,"7028.654","512.295571888882","6516.3582367048675"
"2023-10-23",38,"7083.721","526.8067510515509","6556.914440354699"
"2023-10-23",39,"7088.14","542.031718265484","6546.1084184532665"
"2023-10-23",40,"7063.4263","543.720676076944","6519.705593454306"
"2023-10-23",41,"6999.109","541.6132617987579","6457.495624919992"
"2023-10-23",42,"6948.871","540.842502622909","6408.028591127091"
"2023-10-23",43,"6875.1445","540.933067957734","6334.211463292266"
"2023-10-23",44,"6730.339","534.445085063798","6195.893782123702"
"2023-10-23",45,"6578.567","520.871278133154","6057.695616398096"
"2023-10-23",46,"6437.772","504.567125206818","5933.204847449432"
"2023-10-23",47,"6279.714","484.430128324472","5795.283738863028"
"2023-10-23",48,"6072.588","455.32900628773297","5617.258884337267"
"2023-10-24",1,"5861.008","455.45345683173105","5405.554355668269"
"2023-10-24",2,"5756.229","435.827324744183","5320.401679162067"
"2023-10-24",3,"5730.569","420.24507550604","5310.32377215021"
"2023-10-24",4,"5681.2124","406.399637237352","5274.812765106398"
"2023-10-24",5,"5634.6143","395.29191693734305","5239.322340875157"
"2023-10-24",6,"5598.27","386.39294321089403","5211.877076320356"
"2023-10-24",7,"5559.77","379.65321390605396","5180.116805625196"
"2023-10-24",8,"5540.585","374.377403237243","5166.207557700257"
"2023-10-24",9,"5521.438","371.616728686012","5149.821259595238"
"2023-10-24",10,"5540.5513","369.993148635","5170.55812089625"
"2023-10-24",11,"5616.974","373.24735737786403","5243.726763715886"
"2023-10-24",12,"5764.931","375.569852201303","5389.361300142447"
"2023-10-24",13,"5970.81","383.396430190469","5587.413628403281"
"2023-10-24",14,"6141.5464","391.57789754594603","5749.968489172804"
"2023-10-24",15,"6328.605","404.583189559696","5924.021790909054"
"2023-10-24",16,"6535.428","417.43357314104804","6117.994649515202"
"2023-10-24",17,"6695.7197","439.844371025254","6255.875355537246"
"2023-10-24",18,"6764.523","458.11781073589196","6306.405138482858"
"2023-10-24",19,"6793.566","477.31439606401705","6316.251521904733"
"2023-10-24",20,"6819.045","489.156630006015","6329.888291868985"
"2023-10-24",21,"6847.8643","502.50300510332903","6345.361252709171"
"2023-10-24",22,"6817.529","507.295660542477","6310.233148051273"
"2023-10-24",23,"6789.339","511.407507809519","6277.931359377981"
"2023-10-24",24,"6764.091","510.826382938829","6253.264437373671"
"2023-10-24",25,"6771.013","506.632764971404","6264.380418622346"
"2023-10-24",26,"6812.327","502.220315805803","6310.106832631697"
"2023-10-24",27,"6881.46","500.68613709388","6380.7738238436195"
"2023-10-24",28,"6905.569","500.24889502931995","6405.31995262693"
"2023-10-24",29,"6988.126","499.244334376815","6488.8816421856845"
"2023-10-24",30,"7057.457","495.33880535379797","6562.118225896202"
"2023-10-24",31,"7053.957","497.492585462095","6556.464445787905"
"2023-10-24",32,"7159.5693","499.35219798159","6660.21713795591"
"2023-10-24",33,"7230.666","501.130751131429","6729.535264493571"
"2023-10-24",34,"7226.32","500.974290704718","6725.345533514032"
"2023-10-24",35,"7168.6167","505.301865181311","6663.314834037439"
"2023-10-24",36,"7101.549","506.978536371124","6594.570291753876"
"2023-10-24",37,"7044.7095","512.295571888882","6532.4139007673675"
"2023-10-24",38,"7031.4966","526.8067510515509","6504.689830979699"
"2023-10-24",39,"7029.497","542.031718265484","6487.4653520470165"
"2023-10-24",40,"7024.68","543.720676076944","6480.959499704306"
"2023-10-24",41,"6993.315","541.6132617987579","6451.701679607492"
"2023-10-24",42,"6942.8384","540.842502622909","6401.995876283341"
"2023-10-24",43,"6857.8267","540.933067957734","6316.893592198516"
"2023-10-24",44,"6730.0083","534.445085063798","6195.563215717452"
"2023-10-24",45,"6567.4277","520.871278133154","6046.556456241846"
"2023-10-24",46,"6408.5967","504.567125206818","5904.029554480682"
"2023-10-24",47,"6253.8438","484.430128324472","5769.413621675528"
"2023-10-24",48,"6035.1323","455.32900628773297","5579.803317931017"
"2023-10-25",1,"5826.64","455.45345683173105","5371.186679887019"
"2023-10-25",2,"5715.023","435.827324744183","5279.195624474567"
"2023-10-25",3,"5696.061","420.24507550604","5275.81595965021"
"2023-10-25",4,"5635.9697","406.399637237352","5229.570089325148"
"2023-10-25",5,"5598.3784","395.29191693734305","5203.086501031407"
"2023-10-25",6,"5551.8857","386.39294321089403","5165.492798976606"
"2023-10-25",7,"5537.073","379.65321390605396","5157.420028281446"
"2023-10-25",8,"5524.896","374.377403237243","5150.518592856507"
"2023-10-25",9,"5495.23","371.616728686012","5123.613251782738"
"2023-10-25",10,"5526.789","369.993148635","5156.795913865"
"2023-10-25",11,"5594.967","373.24735737786403","5221.719439497136"
"2023-10-25",12,"5758.405","375.569852201303","5382.834932954947"
"2023-10-25",13,"5949.109","383.396430190469","5565.712456528281"
"2023-10-25",14,"6128.183","391.57789754594603","5736.605207922804"
"2023-10-25",15,"6305.602","404.583189559696","5901.018861221554"
"2023-10-25",16,"6508.48","417.43357314104804","6091.046407327702"
"2023-10-25",17,"6649.839","439.844371025254","6209.994496162246"
"2023-10-25",18,"6698.271","458.11781073589196","6240.153185357858"
"2023-10-25",19,"6718.565","477.31439606401705","6241.250545342233"
"2023-10-25",20,"6755.197","489.156630006015","6266.040147337735"
"2023-10-25",21,"6808.857","502.50300510332903","6306.353928490421"
"2023-10-25",22,"6837.06","507.295660542477","6329.764398051273"
"2023-10-25",23,"6845.2627","511.407507809519","6333.855187502981"
"2023-10-25",24,"6831.158","510.826382938829","6320.331820186171"
"2023-10-25",25,"6864.575","506.632764971404","6357.942430341096"
"2023-10-25",26,"6909.4478","502.220315805803","6407.227438100447"
"2023-10-25",27,"6962.273","500.68613709388","6461.5868121248695"
"2023-10-25",28,"6980.457","500.24889502931995","6480.20813622068"
"2023-10-25",29,"7006.785","499.244334376815","6507.5408218731845"
"2023-10-25",30,"7048.845","495.33880535379797","6553.506409489952"
"2023-10-25",31,"7095.569","497.492585462095","6598.076262194155"
"2023-10-25",32,"7168.623","499.35219798159","6669.27084889341"
"2023-10-25",33,"7244.48","501.130751131429","6743.349229337321"
"2023-10-25",34,"7245.668","500.974290704718","6744.693678045282"
"2023-10-25",35,"7216.811","505.301865181311","6711.509169974939"
"2023-10-25",36,"7116.872","506.978536371124","6609.893533941376"
"2023-10-25",37,"7028.2646","512.295571888882","6515.9690765486175"
"2023-10-25",38,"6984.001","526.8067510515509","6457.194225510949"
"2023-10-25",39,"6984.501","542.031718265484","6442.4692582970165"
"2023-10-25",40,"6965.771","543.720676076944","6422.050320016806"
"2023-10-25",41,"6958.127","541.6132617987579","6416.513691326242"
"2023-10-25",42,"6901.538","540.842502622909","6360.695583314591"
"2023-10-25",43,"6832.266","540.933067957734","6291.333045323516"
"2023-10-25",44,"6722.7153","534.445085063798","6188.270246967452"
"2023-10-25",45,"6545.48","520.871278133154","6024.608702335596"
"2023-10-25",46,"6380.6616","504.567125206818","5876.094495886932"
"2023-10-25",47,"6229.904","484.430128324472","5745.473680269278"
"2023-10-25",48,"6023.459","455.32900628773297","5568.129978087267"
"2023-10-26",1,"5805.401","455.45345683173105","5349.947422074519"
"2023-10-26",2,"5692.877","435.827324744183","5257.049628380817"
"2023-10-26",3,"5698.439","420.24507550604","5278.19388933771"
"2023-10-26",4,"5635.361","406.399637237352","5228.961202606398"
"2023-10-26",5,"5597.277","395.29191693734305","5201.984938531407"
"2023-10-26",6,"5556.405","386.39294321089403","5170.011841945356"
"2023-10-26",7,"5530.168","379.65321390605396","5150.514754843946"
"2023-10-26",8,"5506.519","374.377403237243","5132.141639731507"
"2023-10-26",9,"5496.14","371.616728686012","5124.523408032738"
"2023-10-26",10,"5532.245","369.993148635","5162.2519685525"
"2023-10-26",11,"5601.29","373.24735737786403","5228.042681684636"
"2023-10-26",12,"5762.456","375.569852201303","5386.886202486197"
"2023-10-26",13,"5961.6777","383.396430190469","5578.281304184531"
"2023-10-26",14,"6134.5","391.57789754594603","5742.922102454054"
"2023-10-26",15,"6294.787","404.583189559696","5890.203919815304"
"2023-10-26",16,"6488.7812","417.43357314104804","6071.347676858952"
"2023-10-26",17,"6645.6626","439.844371025254","6205.818226630996"
"2023-10-26",18,"6696.944","458.11781073589196","6238.826036920358"
"2023-10-26",19,"6727.6274","477.31439606401705","6250.313045342233"
"2023-10-26",20,"6762.3223","489.156630006015","6273.165635618985"
"2023-10-26",21,"6821.152","502.50300510332903","6318.648850365421"
"2023-10-26",22,"6815.638","507.295660542477","6308.342523051273"
"2023-10-26",23,"6816.7803","511.407507809519","6305.372765627981"
"2023-10-26",24,"6802.955","510.826382938829","6292.128695186171"
"2023-10-26",25,"6814.747","506.632764971404","6308.114305341096"
"2023-10-26",26,"6870.66","502.220315805803","6368.439840444197"
"2023-10-26",27,"6929.3247","500.68613709388","6428.6385699373695"
"2023-10-26",28,"6927.28","500.24889502931995","6427.03089012693"
"2023-10-26",29,"6945.094","499.244334376815","6445.8499039044345"
"2023-10-26",30,"6926.929","495.33880535379797","6431.590393864952"
"2023-10-26",31,"6936.795","497.492585462095","6439.302336412905"
"2023-10-26",32,"6988.8657","499.35219798159","6489.51352467466"
"2023-10-26",33,"7042.151","501.130751131429","6541.020127774821"
"2023-10-26",34,"7068.361","500.974290704718","6567.386549139032"
"2023-10-26",35,"7072.169","505.301865181311","6566.867080131189"
"2023-10-26",36,"7037.035","506.978536371124","6530.056619878876"
"2023-10-26",37,"7004.83","512.295571888882","6492.5345062361175"
"2023-10-26",38,"7025.3027","526.8067510515509","6498.495983323449"
"2023-10-26",39,"7037.6","542.031718265484","6495.5683793907665"
"2023-10-26",40,"7042.532","543.720676076944","6498.811550485556"
"2023-10-26",41,"7031.791","541.6132617987579","6490.177753826242"
"2023-10-26",42,"6976.853","540.842502622909","6436.010524720841"
"2023-10-26",43,"6907.8657","540.933067957734","6366.932654698516"
"2023-10-26",44,"6776.1484","534.445085063798","6241.703352436202"
"2023-10-26",45,"6627.068","520.871278133154","6106.196592960596"
"2023-10-26",46,"6475.5464","504.567125206818","5970.979261511932"
"2023-10-26",47,"6345.265","484.430128324472","5860.835008394278"
"2023-10-26",48,"6160.055","455.32900628773297","5704.726169493517"
"2023-10-27",1,"5995.0317","455.45345683173105","5539.578281449519"
"2023-10-27",2,"5858.4707","435.827324744183","5422.643378380817"
"2023-10-27",3,"5813.005","420.24507550604","5392.75980730646"
"2023-10-27",4,"5774.481","406.399637237352","5368.081319793898"
"2023-10-27",5,"5747.513","395.29191693734305","5352.221266656407"
"2023-10-27",6,"5683.27","386.39294321089403","5296.877076320356"
"2023-10-27",7,"5648.732","379.65321390605396","5269.078719687696"
"2023-10-27",8,"5614.755","374.377403237243","5240.377479575257"
"2023-10-27",9,"5624.8643","371.616728686012","5253.247529126488"
"2023-10-27",10,"5656.478","369.993148635","5286.48487870875"
