Year,Month,Day,Period,Sum of Demand_Sum,Sum of DST,Sum of TCQ
2024,January,14,13,5464,5107.241725245394,356.758274754606
2024,January,14,14,5514,5154.873147960259,359.126852039741
2024,January,14,15,5574,5199.11594090972,374.88405909027995
2024,January,14,16,5650,5257.265453122629,392.734546877371
2024,January,14,17,5743,5325.7136884964075,417.28631150359297
2024,January,14,18,5833,5395.672893611665,437.327106388335
2024,January,14,19,5917,5460.798336686078,456.201663313922
2024,January,14,20,5981,5510.310788875047,470.689211124953
2024,January,14,21,5988,5502.628873321169,485.371126678831
2024,January,14,22,5943,5453.351837916545,489.648162083455
2024,January,14,23,5889,5395.035141411719,493.96485858828095
2024,January,14,24,5846,5352.390736724729,493.609263275271
2024,January,14,25,5721,5232.30345230487,488.69654769513
2024,January,14,26,5714,5230.949315450541,483.05068454945905
2024,January,14,27,5794,5311.6955048711,482.3044951289
2024,January,14,28,5902,5417.249054480563,484.75094551943704
2024,January,14,29,5958,5473.690429917362,484.309570082638
2024,January,14,30,5870,5387.70860973026,482.29139026974
2024,January,14,31,5864,5380.831277211893,483.168722788107
2024,January,14,32,5853,5369.210592019455,483.78940798054504
2024,January,14,33,5868,5380.547972896276,487.452027103724
2024,January,14,34,5841,5352.217231152167,488.782768847833
2024,January,14,35,5905,5412.099060662808,492.90093933719197
2024,January,14,36,6007,5513.8008936148235,493.19910638517604
2024,January,14,37,6133,5638.602492047005,494.397507952995
2024,January,14,38,6249,5747.127272467794,501.872727532206
2024,January,14,39,6341,5827.404566421202,513.5954335787981
2024,January,14,40,6388,5866.2973524081135,521.702647591887
2024,January,14,41,6392,5868.894029905573,523.105970094427
2024,January,14,42,6400,5879.799654399798,520.200345600202
2024,January,14,43,6363,5844.998971088123,518.001028911877
2024,January,14,44,6284,5777.017952498169,506.982047501831
2024,January,14,45,6165,5676.462663742854,488.53733625714597
2024,January,14,46,6052,5584.729928535589,467.270071464411
2024,January,14,47,5935,5491.101562791861,443.898437208139
2024,January,14,48,5981,5571.769333628615,409.230666371385
2024,January,15,1,5940,5584.181274298404,355.818725701596
2024,January,15,2,5859,5501.857581704561,357.142418295439
2024,January,15,3,5579,5237.309796839693,341.690203160307
2024,January,15,4,5529,5193.155237967382,335.844762032618
2024,January,15,5,5482,5152.569689292195,329.430310707805
2024,January,15,6,5437,5088.961544907855,348.038455092145
2024,January,15,7,5396,5075.648630143574,320.351369856426
2024,January,15,8,5385,5027.735749646722,357.264250353278
2024,January,15,9,5384,5033.285175737618,350.714824262382
2024,January,15,10,5446,5120.145634375484,325.854365624516
2024,January,15,11,5560,5217.026885646838,342.97311435316203
2024,January,15,12,5750,5415.276149032494,334.723850967506
2024,January,15,13,5952,5541.853796042121,410.146203957879
2024,January,15,14,6124,5739.673907343926,384.32609265607397
2024,January,15,15,6316,5899.645146896704,416.354853103296
2024,January,15,16,6539,6117.168299827876,421.83170017212404
2024,January,15,17,6697,6265.509508557834,431.490491442166
2024,January,15,18,6731,6289.935108097545,441.06489190245503
2024,January,15,19,6774,6320.286287375763,453.713712624237
2024,January,15,20,6805,6343.414364055613,461.585635944387
2024,January,15,21,6824,6351.82211911677,472.17788088323
2024,January,15,22,6845,6368.184266385818,476.81573361418197
2024,January,15,23,6892,6411.950289519558,480.049710480442
2024,January,15,24,6764,6283.8069335938035,480.193066406197
2024,January,15,25,6736,6259.930890075352,476.069109924648
2024,January,15,26,6713,6239.812254476804,473.187745523196
2024,January,15,27,6680,6204.366286671005,475.633713328995
2024,January,15,28,6683,6204.671886138728,478.328113861272
2024,January,15,29,6766,6280.8433802697855,485.15661973021497
2024,January,15,30,6855,6370.376221941337,484.623778058663
2024,January,15,31,6896,6410.408184508997,485.591815491003
2024,January,15,32,6970,6481.689215178386,488.310784821614
2024,January,15,33,7052,6557.115702641472,494.884297358528
2024,January,15,34,7102,6602.203094427896,499.796905572104
2024,January,15,35,7161,6655.444087764469,505.555912235531
2024,January,15,36,7134,6625.096277697427,508.903722302573
2024,January,15,37,7063,6536.885763387839,526.114236612161
2024,January,15,38,7043,6525.287914963504,517.712085036496
2024,January,15,39,7011,6478.323829765261,532.676170234739
2024,January,15,40,6980,6456.149341233744,523.8506587662561
2024,January,15,41,6939,6424.219562940588,514.7804370594121
2024,January,15,42,6880,6340.224049551335,539.775950448665
2024,January,15,43,6773,6240.019149887938,532.980850112062
2024,January,15,44,6615,6092.329111122534,522.6708888774659
2024,January,15,45,6431,5938.891026234855,492.108973765145
2024,January,15,46,6286,5797.349746396651,488.650253603349
2024,January,15,47,6137,5701.694101371981,435.30589862801895
2024,January,15,48,5982,5587.727448949366,394.272551050634
2024,January,16,1,5792,5436.181274298404,355.818725701596
2024,January,16,2,5710,5352.857581704561,357.142418295439
2024,January,16,3,5629,5287.309796839693,341.690203160307
2024,January,16,4,5572,5236.155237967382,335.844762032618
2024,January,16,5,5522,5192.569689292195,329.430310707805
2024,January,16,6,5481,5132.961544907855,348.038455092145
2024,January,16,7,5458,5137.648630143574,320.351369856426
2024,January,16,8,5441,5083.735749646722,357.264250353278
2024,January,16,9,5453,5102.285175737618,350.714824262382
2024,January,16,10,5512,5186.145634375484,325.854365624516
2024,January,16,11,5638,5295.026885646838,342.97311435316203
2024,January,16,12,5819,5484.276149032494,334.723850967506
2024,January,16,13,6016,5605.853796042121,410.146203957879
2024,January,16,14,6186,5801.673907343926,384.32609265607397
2024,January,16,15,6367,5950.645146896704,416.354853103296
2024,January,16,16,6580,6158.168299827876,421.83170017212404
2024,January,16,17,6738,6306.509508557834,431.490491442166
2024,January,16,18,6799,6357.935108097545,441.06489190245503
2024,January,16,19,6843,6389.286287375763,453.713712624237
2024,January,16,20,6914,6452.414364055613,461.585635944387
2024,January,16,21,6939,6466.82211911677,472.17788088323
2024,January,16,22,6877,6400.184266385818,476.81573361418197
2024,January,16,23,6852,6371.950289519558,480.049710480442
2024,January,16,24,6775,6294.8069335938035,480.193066406197
2024,January,16,25,6670,6193.930890075352,476.069109924648
2024,January,16,26,6669,6195.812254476804,473.187745523196
2024,January,16,27,6707,6231.366286671005,475.633713328995
2024,January,16,28,6744,6265.671886138728,478.328113861272
2024,January,16,29,6710,6224.8433802697855,485.15661973021497
2024,January,16,30,6712,6227.376221941337,484.623778058663
2024,January,16,31,6784,6298.408184508997,485.591815491003
2024,January,16,32,6812,6323.689215178386,488.310784821614
2024,January,16,33,6817,6322.115702641472,494.884297358528
2024,January,16,34,6852,6352.203094427896,499.796905572104
2024,January,16,35,6880,6374.444087764469,505.555912235531
2024,January,16,36,6899,6390.096277697427,508.903722302573
2024,January,16,37,6887,6360.885763387839,526.114236612161
2024,January,16,38,6912,6394.287914963504,517.712085036496
2024,January,16,39,6898,6365.323829765261,532.676170234739
2024,January,16,40,6881,6357.149341233744,523.8506587662561
2024,January,16,41,6847,6332.219562940588,514.7804370594121
2024,January,16,42,6795,6255.224049551335,539.775950448665
2024,January,16,43,6692,6159.019149887938,532.980850112062
2024,January,16,44,6542,6019.329111122534,522.6708888774659
2024,January,16,45,6383,5890.891026234855,492.108973765145
2024,January,16,46,6232,5743.349746396651,488.650253603349
2024,January,16,47,6094,5658.694101371981,435.30589862801895
2024,January,16,48,5968,5573.727448949366,394.272551050634
2024,January,17,1,5824,5468.181274298404,355.818725701596
2024,January,17,2,5742,5384.857581704561,357.142418295439
2024,January,17,3,5673,5331.309796839693,341.690203160307
2024,January,17,4,5605,5269.155237967382,335.844762032618
2024,January,17,5,5549,5219.569689292195,329.430310707805
2024,January,17,6,5494,5145.961544907855,348.038455092145
2024,January,17,7,5472,5151.648630143574,320.351369856426
2024,January,17,8,5464,5106.735749646722,357.264250353278
2024,January,17,9,5459,5108.285175737618,350.714824262382
2024,January,17,10,5469,5143.145634375484,325.854365624516
2024,January,17,11,5561,5218.026885646838,342.97311435316203
2024,January,17,12,5718,5383.276149032494,334.723850967506
2024,January,17,13,5909,5498.853796042121,410.146203957879
2024,January,17,14,6093,5708.673907343926,384.32609265607397
2024,January,17,15,6307,5890.645146896704,416.354853103296
2024,January,17,16,6531,6109.168299827876,421.83170017212404
2024,January,17,17,6729,6297.509508557834,431.490491442166
2024,January,17,18,6845,6403.935108097545,441.06489190245503
2024,January,17,19,6894,6440.286287375763,453.713712624237
2024,January,17,20,6895,6433.414364055613,461.585635944387
2024,January,17,21,6885,6412.82211911677,472.17788088323
2024,January,17,22,6899,6422.184266385818,476.81573361418197
2024,January,17,23,6908,6427.950289519558,480.049710480442
2024,January,17,24,6979,6498.8069335938035,480.193066406197
2024,January,17,25,6913,6436.930890075352,476.069109924648
2024,January,17,26,6883,6409.812254476804,473.187745523196
2024,January,17,27,6954,6478.366286671005,475.633713328995
2024,January,17,28,6882,6403.671886138728,478.328113861272
2024,January,17,29,6828,6342.8433802697855,485.15661973021497
2024,January,17,30,6853,6368.376221941337,484.623778058663
2024,January,17,31,6850,6364.408184508997,485.591815491003
2024,January,17,32,6866,6377.689215178386,488.310784821614
2024,January,17,33,6867,6372.115702641472,494.884297358528
2024,January,17,34,6950,6450.203094427896,499.796905572104
2024,January,17,35,6957,6451.444087764469,505.555912235531
2024,January,17,36,6845,6336.096277697427,508.903722302573
2024,January,17,37,6843,6316.885763387839,526.114236612161
2024,January,17,38,6923,6405.287914963504,517.712085036496
2024,January,17,39,6976,6443.323829765261,532.676170234739
2024,January,17,40,6957,6433.149341233744,523.8506587662561
2024,January,17,41,6897,6382.219562940588,514.7804370594121
2024,January,17,42,6850,6310.224049551335,539.775950448665
2024,January,17,43,6780,6247.019149887938,532.980850112062
2024,January,17,44,6645,6122.329111122534,522.6708888774659
2024,January,17,45,6489,5996.891026234855,492.108973765145
2024,January,17,46,6342,5853.349746396651,488.650253603349
2024,January,17,47,6198,5762.694101371981,435.30589862801895
2024,January,17,48,6016,5621.727448949366,394.272551050634
2024,January,18,1,5812,5456.181274298404,355.818725701596
2024,January,18,2,5721,5363.857581704561,357.142418295439
2024,January,18,3,5662,5320.309796839693,341.690203160307
2024,January,18,4,5599,5263.155237967382,335.844762032618
2024,January,18,5,5548,5218.569689292195,329.430310707805
2024,January,18,6,5504,5155.961544907855,348.038455092145
2024,January,18,7,5462,5141.648630143574,320.351369856426
2024,January,18,8,5443,5085.735749646722,357.264250353278
2024,January,18,9,5437,5086.285175737618,350.714824262382
2024,January,18,10,5498,5172.145634375484,325.854365624516
2024,January,18,11,5615,5272.026885646838,342.97311435316203
2024,January,18,12,5806,5471.276149032494,334.723850967506
2024,January,18,13,6004,5593.853796042121,410.146203957879
2024,January,18,14,6181,5796.673907343926,384.32609265607397
2024,January,18,15,6349,5932.645146896704,416.354853103296
2024,January,18,16,6552,6130.168299827876,421.83170017212404
2024,January,18,17,6702,6270.509508557834,431.490491442166
2024,January,18,18,6753,6311.935108097545,441.06489190245503
2024,January,18,19,6774,6320.286287375763,453.713712624237
2024,January,18,20,6826,6364.414364055613,461.585635944387
2024,January,18,21,6888,6415.82211911677,472.17788088323
2024,January,18,22,6889,6412.184266385818,476.81573361418197
2024,January,18,23,6893,6412.950289519558,480.049710480442
2024,January,18,24,6834,6353.8069335938035,480.193066406197
2024,January,18,25,6763,6286.930890075352,476.069109924648
